"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @lodgiq_: @realpolkabridge mooned go to all time high in November. Let's see what December will bring. 

#cryptocurrency https://t.co/Yy…",FALSE,0,NA,2021-11-30 13:12:23,FALSE,NA,"1465670043455397890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cacagents",5,TRUE,FALSE,NA,NA
"RT @DogelonWarriors: Dogelon mars to the moon...
#dogelon #dogelonmars #elon #doge #crypto #cryptocurrency $ELON @DogelonMars https://t.co/…",FALSE,0,NA,2021-11-30 13:12:23,FALSE,NA,"1465670041911939076",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","freakzone344",314,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:12:23,FALSE,NA,"1465670040628252675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mdamjad04744921",4543,TRUE,FALSE,NA,NA
"RT @gate_io: #Gateio @swashapp Trading Competition🎉

⏰Time: Nov 26th, 04:00 AM - Dec 3rd, 04:00 AM (UTC)

💎Share a prize pool of $35,000 #S…",FALSE,0,NA,2021-11-30 13:12:22,FALSE,NA,"1465670039252574209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ARUMUGA67962816",723,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:12:22,FALSE,NA,"1465670037914546176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDHabib65278443",3317,TRUE,FALSE,NA,NA
"RT @WrightLife21: I had a Dream that #cryptocurrency made me a #Millionaire

        Oh Sh!T…. That WAS REAL

                       #Saita…",FALSE,0,NA,2021-11-30 13:12:22,FALSE,NA,"1465670036606103559",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lakarte2",8,TRUE,FALSE,NA,NA
"RT @Boldieman: Got my #BattleAngel army ready.
Minting going live to day
Grap some. Before to late  https://t.co/kKHv71VXMD
@TronBattleAnge…",FALSE,0,NA,2021-11-30 13:12:21,FALSE,NA,"1465670035607732225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiyaNaz7",2,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Last Survivor
💰 Value: $ 10 (666 $LSC) 
👥 Referral: Top 200
🏆 Winners: 2000
📘 IDO: BinStarter
📗 Investors: R-9…",FALSE,0,NA,2021-11-30 13:12:21,FALSE,NA,"1465670033808388107",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UmmaHan48731982",20315,TRUE,FALSE,NA,NA
"RT @CryptoDroidsCap: 132-127 CryptoDroids Caps, silver rarity, #bitcoin #fantom #ftm #nft #nftart #nftartist #nftcollector #crypto #ethereu…",FALSE,0,NA,2021-11-30 13:12:21,FALSE,NA,"1465670033762312192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arezou69195500",3,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:12:21,FALSE,NA,"1465670033036566531",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nishantrai0206",3944,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:12:21,FALSE,NA,"1465670031572754433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Buhe78892198",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:12:20,FALSE,NA,"1465670030629036032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShamimH96463048",3278,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:12:20,FALSE,NA,"1465670028158640133",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dangvanhungdng",3278,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:12:19,FALSE,NA,"1465670027261009925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fahad885874891",3317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:19,FALSE,NA,"1465670023364497413",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nehajai123",5317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:12:18,FALSE,NA,"1465670020957040645",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sami_msb",4543,TRUE,FALSE,NA,NA
"RT @SilverLineSwap_: Regulate The Network Not The Tech!

Visit Our Website: https://t.co/NzF7e0p6H0

#GetinLineforSilverLine #cryptoawarene…",FALSE,0,NA,2021-11-30 13:12:18,FALSE,NA,"1465670020839591937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Parthib06652615",2,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:12:18,FALSE,NA,"1465670019866529793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StanColby1",4543,TRUE,FALSE,NA,NA
"RT @PEAKDEFI: ⚖️ DeFi #TVL recovers! 👍🤩 After the TVL in #Ethereum #DeFi dipped below $100B last weekend, it’s since recovered to just shy…",FALSE,0,NA,2021-11-30 13:12:17,FALSE,NA,"1465670016297320451",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OaAsPvKqUS6JlXd",23,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:12:17,FALSE,NA,"1465670015697358857",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kesatria56",4543,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:17,FALSE,NA,"1465670014795669505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nguyent16983809",5317,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:12:16,FALSE,NA,"1465670014518784001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabdoingsun",5493,TRUE,FALSE,NA,NA
"RT @DogelonWarriors: Dogelon Mars to The Red Planet 🚀
#dogelon #dogelonmars #elon #doge #crypto #cryptocurrency $ELON @DogelonMars https://…",FALSE,0,NA,2021-11-30 13:12:16,FALSE,NA,"1465670012618817536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Amandamagdalen3",383,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:16,FALSE,NA,"1465670011477921799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnsaryHossen",5317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Happy Thanksgiving！
Airdrop:https://t.co/NePHh1DUpV 
#Cryptocurrency #Airdrop #giveaways #thanksgiving https://t.co/LyfSpO…",FALSE,0,NA,2021-11-30 13:12:16,FALSE,NA,"1465670011297710081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tubes_tele",3581,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:12:16,FALSE,NA,"1465670011238830087",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jeet_mahanti",3944,TRUE,FALSE,NA,NA
"RT @unixplaytoearn: The UniX team has been in the works to list the Unix token on a CEX! 
Can you guess who is going to be the first?

#Pla…",FALSE,0,NA,2021-11-30 13:12:15,FALSE,NA,"1465670009410048006",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cool_kenel",205,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:12:15,FALSE,NA,"1465670006864158720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Martin150403",5493,TRUE,FALSE,NA,NA
"RT @hobo_erc20: $250 USD in 24hrs 

✅ RT &amp; Follow @hobo_erc20 

Win this Limited NFT
#NFTs  #NFTGiveaway  #HOBO #NFTCommunity  #NFT #crypto…",FALSE,0,NA,2021-11-30 13:12:15,FALSE,NA,"1465670006461505539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","simpovercityx",7104,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:15,FALSE,NA,"1465670006360850436",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Hacky_Noob",5317,TRUE,FALSE,NA,NA
"RT @WatcherGuru: Which #cryptocurrency have you been HODLing the longest? 🧐",FALSE,0,NA,2021-11-30 13:12:14,FALSE,NA,"1465670004243038213",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dYh0jPrzwbaLT41",77,TRUE,FALSE,NA,NA
"RT @AirdropStario: 💧 PLS2E 2nd Round Airdrop 💧

🏆 Task:          ➕ 200,000 P2E » Total airdrop pool.

👨‍👩‍👧 Referral:   ➕ 10 Points

🔛 Aird…",FALSE,0,NA,2021-11-30 13:12:14,FALSE,NA,"1465670003450163202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MmwaRom",3191,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:12:14,FALSE,NA,"1465670003324166148",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","faizank54042291",3278,TRUE,FALSE,NA,NA
"RT @Steam_Exchange: We're thankful for the amazing community that surrounds us. 

Learn more about the https://t.co/eFEyi8YSCx ecosystem. Y…",FALSE,0,NA,2021-11-30 13:12:12,FALSE,NA,"1465669995514540042",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brandoncrichar1",8244,TRUE,FALSE,NA,NA
"RT @CryptoMaxine: ⚡️ #PRESALE IS NOW LIVE ⚡️

➡️ First 10 minutes = ONLY whitelisted addresses can buy 
➡️ 10 minutes AFTER the start = EVE…",FALSE,0,NA,2021-11-30 13:12:11,FALSE,NA,"1465669992221863938",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SMaghfiroh2310",136,TRUE,FALSE,NA,NA
"JSW One MSME begins fulfillment operations in Tamil
Nadu | SSFEED
During the next few months, it will expand its pr… https://t.co/TuSOprWZCT",FALSE,0,NA,2021-11-30 13:12:11,TRUE,NA,"1465669991030796297",NA,"<a href=""https://www.rhollc.com"" rel=""nofollow"">bFol05</a>","EnrichedFeed",0,FALSE,FALSE,NA,NA
"RT @kadena_army: I want $kda is #trending  in Twitter in 24h
You need to #kadena in your wallet is the next #bitcoin with smart contracts a…",FALSE,0,NA,2021-11-30 13:12:10,FALSE,NA,"1465669987910176776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StiftFilz",70,TRUE,FALSE,NA,NA
"@Ok_LetsPlay Wonderful project &amp; this project is very good &amp; this projector has a lot of attractions..⭐ so hopefull… https://t.co/MXjOEH7ie1",FALSE,0,"Ok_LetsPlay",2021-11-30 13:12:10,TRUE,"1465359609766449153","1465669987675230211","1135691342967914498","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PanAn1985",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Join us！ You can get up to 100,000 IBXC . 
https://t.co/NePHh1VvOv
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #N…",FALSE,0,NA,2021-11-30 13:12:10,FALSE,NA,"1465669986349989899",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tubes_tele",3278,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:09,FALSE,NA,"1465669983925518344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","usman_ajala",5317,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: Waiting for next week
#IBAX #Airdrop #cryptocurrency #Metaverse #Giveaways #NFT https://t.co/qGZCHapAIQ",FALSE,0,NA,2021-11-30 13:12:09,FALSE,NA,"1465669983166296065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MUNNA242424",4543,TRUE,FALSE,NA,NA
"RT @AvaxGhost: 🚀🚀🚀Our Airdrop is live!🚀🚀🚀
💰Value: 3 $AVAX

Go to the Airdrop page
https://t.co/ByJtSwyXTw

#Airdrop #Crypto #Airdrops #cryp…",FALSE,0,NA,2021-11-30 13:12:09,FALSE,NA,"1465669982189232132",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lsv151",301,TRUE,FALSE,NA,NA
"RT @nftcommunitty: RUN Don't Walk! The #city #art your #nftcollection is MISSING Just Dropped!
#OGPUNK #PENCILHEADZ #NFTDROP #NFTGANGBIZ #N…",FALSE,0,NA,2021-11-30 13:12:09,FALSE,NA,"1465669981404753925",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","beckymeva",112,TRUE,FALSE,NA,NA
"RT @adrian__chamber: Shill me with the next #100xgem of this week👇💎

#cryptocurrency #NFTCommunity #BUSD  #Binance  #BNB  #ETH #TRX  #BTC …",FALSE,0,NA,2021-11-30 13:12:08,FALSE,NA,"1465669977587929095",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avoOocudle",1110,TRUE,FALSE,NA,NA
"RT @LovecoinProject: ❤️10,000,000 LOVECOIN GIVEAWAY RAFFLE CONTEST ❤️

RETWEET THIS POST &amp; POST YOUR LOVECOIN ADDRESS IN THE COMMENT SECTIO…",FALSE,0,NA,2021-11-30 13:12:07,FALSE,NA,"1465669976019255299",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JenicoI",3624,TRUE,FALSE,NA,NA
"RT @AngelAliza17: #MetaMine #MINE #greenmining #Ethereum #ETH #BinanceSmartChain  #renewableenergy #gogreen #greenenergy #crypto #dao #daog…",FALSE,0,NA,2021-11-30 13:12:07,FALSE,NA,"1465669973309808643",NA,"<a href=""https://twitter.com/johnSNOWMTAINER"" rel=""nofollow"">RenewableEnergySourcinng</a>","johnSNOWMTAINER",3,TRUE,FALSE,NA,NA
"RT @TravelTcoin: 🔥 New TCOIN Airdrop Round 2!
⌛️ 01-06 December!
🚀 Total Reward: $5000 in TCOIN
🏦 Distribution Date: 7th - 10th December 20…",FALSE,0,NA,2021-11-30 13:12:06,FALSE,NA,"1465669972026216453",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDHabib65278443",5493,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:06,FALSE,NA,"1465669970025541643",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vynhathieu",5317,TRUE,FALSE,NA,NA
"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…",FALSE,0,NA,2021-11-30 13:12:06,FALSE,NA,"1465669969471893505",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhieupham123",1190,TRUE,FALSE,NA,NA
"RT @ihassansheikh: @Isabell_Krypto $AUR is the base #currency of the #Aurum project, the top #BSCGem developing the future marketleading #A…",FALSE,0,NA,2021-11-30 13:12:06,FALSE,NA,"1465669968993812480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harris_adeniyi",3,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:12:06,FALSE,NA,"1465669968951971842",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tubes_tele",3944,TRUE,FALSE,NA,NA
"RT @WatcherGuru: Which #cryptocurrency have you been HODLing the longest? 🧐",FALSE,0,NA,2021-11-30 13:12:05,FALSE,NA,"1465669966854713351",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikhilP64003218",77,TRUE,FALSE,NA,NA
"Most large wealth managers are exploring the options available with digital assets.

https://t.co/qoWRh6FisK… https://t.co/2tD5YULwsh",FALSE,0,NA,2021-11-30 13:12:05,TRUE,NA,"1465669966108274694",NA,"<a href=""https://www.oktopost.com"" rel=""nofollow"">Oktopost</a>","rstopiak",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Happy Thanksgiving！
Airdrop:https://t.co/NePHh1DUpV 
#Cryptocurrency #Airdrop #giveaways #thanksgiving https://t.co/LyfSpO…",FALSE,0,NA,2021-11-30 13:12:04,FALSE,NA,"1465669963402735618",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RazifNova",3581,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: 📢 Notes: Invite your friends to get rewards together
💎 You can earn IBXC by completing daily tasks.
💰 Referral Ranking Rew…",FALSE,0,NA,2021-11-30 13:12:04,FALSE,NA,"1465669962387787791",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nitin502502",5317,TRUE,FALSE,NA,NA
"RT @fluxtheweb3: Flux is the perfect match for Web 3.0— a decentralized cloud infrastructure down to its grassroots! 🚀

#FLUX #cryptocurren…",FALSE,0,NA,2021-11-30 13:12:03,FALSE,NA,"1465669959456104452",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","R1988Sajad_",43,TRUE,FALSE,NA,NA
"RT @WILDERCRYPTOO: Which #crypto are you loading up on right now?

#Cryptogem #cryptocurrency #x100Gems #altcoin #DeFi #cryptotwitter #bloc…",FALSE,0,NA,2021-11-30 13:12:03,FALSE,NA,"1465669959208484869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Calliope_Dream",403,TRUE,FALSE,NA,NA
"RT @hobo_erc20: $250 USD in 24hrs 

✅ RT &amp; Follow @hobo_erc20 

Win this Limited NFT
#NFTs  #NFTGiveaway  #HOBO #NFTCommunity  #NFT #crypto…",FALSE,0,NA,2021-11-30 13:12:03,FALSE,NA,"1465669958340255744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nuttelarr",7104,TRUE,FALSE,NA,NA
"RT @shibafame: 🚀 Contract: 

0x7ef4ef4df36f2f91f2097b578ba999d575e3f21a

💎 Name: SHIBAFAME
🔘 Symbol: shibafame
🔘 Decimals: 18
🔘 Network: Bi…",FALSE,0,NA,2021-11-30 13:12:03,FALSE,NA,"1465669957115539460",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArvindMegh05",3,TRUE,FALSE,NA,NA
"RT @Ok_LetsPlay: Great News! 

OkLetsPlay $OKLP Token Is Now Officially Listed On CoinMarketCap

https://t.co/SdTUqjYIyG

#CryptocurrencyNe…",FALSE,0,NA,2021-11-30 13:12:02,FALSE,NA,"1465669955748196352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tsalaasa12",1190,TRUE,FALSE,NA,NA
"RT @CryptoTownEU: 🚀 Airdrop: Travel Coin
💰 Value: $4 worth of $TCOIN
👥 Referral: $10 worth of $TCOIN
📼 Audit: Nebula
🗞 News: UniFarm, Coinq…",FALSE,0,NA,2021-11-30 13:12:02,FALSE,NA,"1465669955026784264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rezha_ilham",3317,TRUE,FALSE,NA,NA
"@TravelTcoin A good project and strong team in a predictable and transparent road map, planned and projected, this… https://t.co/40uxThEqQ9",FALSE,0,"TravelTcoin",2021-11-30 13:12:02,TRUE,"1465593064760791041","1465669954322124801","1374975806523457537","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fahad885874891",0,FALSE,FALSE,NA,NA
"RT @InuSaitama: Do you need help buying Saitama? Does the tech frustrate you? We are here to help! Zoom Calls on Tuesdays &amp; Wednesdays More…",FALSE,0,NA,2021-11-30 13:12:02,FALSE,NA,"1465669952195682304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Turkishkafi",930,TRUE,FALSE,NA,NA
"@AirdropStario I feel very happy 🥰🥰 to be able to work on such a good project👌👌 I love this project💞💞I hope this wi… https://t.co/42CyeH9B9s",FALSE,0,"AirdropStario",2021-11-30 13:12:00,TRUE,"1465308266519535630","1465669946164219915","1173425402523652096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlRacin2",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:11:59,FALSE,NA,"1465669939579142153",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anikroyair",3944,TRUE,FALSE,NA,NA
"RT @IbaxNetwork: IBAX Airdrop is now live! You can get up to 100,000 IBXC . 
https://t.co/NePHh1DUpV
The earlier you participate in the air…",FALSE,0,NA,2021-11-30 13:11:59,FALSE,NA,"1465669939541381128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tjondroadhi",3944,TRUE,FALSE,NA,NA
"@TrustWallet @saylor #CryptoIsland 🏝 is the new #BSC #GEM 💎😍🚀!

$CISLA #CISLA #CryptoIsland #CislaArmy #Cisla1000x… https://t.co/jkaPQpR3o2",FALSE,0,"TrustWallet",2021-11-30 13:11:58,TRUE,"1465350698896343048","1465669935628046342","911011433147654144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joymme2",0,FALSE,FALSE,NA,NA
"[Spot] By 2021-11-29 14:00 GMT, RVN total trading volume of 264,002,249RVN with a price change of 2.1% in last 24 h… https://t.co/6334gH39sa",FALSE,0,NA,2021-11-30 13:11:57,TRUE,NA,"1465669931949776900",NA,"<a href=""https://cryptoalgowheel.com"" rel=""nofollow"">cryptoalgowheel</a>","CryptoCapflow",0,FALSE,FALSE,NA,NA
"RT @IbaxNetwork: Happy Thanksgiving！
Airdrop:https://t.co/NePHh1DUpV 
#Cryptocurrency #Airdrop #giveaways #thanksgiving https://t.co/LyfSpO…",FALSE,0,NA,2021-11-30 13:11:57,FALSE,NA,"1465669931203121154",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShamimH96463048",3581,TRUE,FALSE,NA,NA
"RT @popop_world: 📣 POPOP WORLD AIRDROP IS LIVE!

📍 Audited by: SolidProof

🏆 Reward for Tasks:  60,000 POP » Total airdrop pool.

👨‍👩‍👧 Ref…",FALSE,0,NA,2021-11-30 13:11:56,FALSE,NA,"1465669929848344581",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LXUXIN1",6784,TRUE,FALSE,NA,NA
"RT @AirdropStario: 💧 Battle of MultiWorld Airdrop 💧

🏆 Task:          ➕ Up to 75 BMW (~$1.2)

👨‍👩‍👧 Referral:   ➕ 1250 BMW (~$25) for the t…",FALSE,0,NA,2021-11-30 13:11:56,FALSE,NA,"1465669929395372033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nurhardiansya31",5795,TRUE,FALSE,NA,NA
"RT @DogelonWarriors: Buy only Dogelon Mars...
#dogelon #dogelonmars #elon #doge #crypto #cryptocurrency $ELON @DogelonMars https://t.co/FkF…",FALSE,0,NA,2021-11-30 13:11:56,FALSE,NA,"1465669927579242502",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JuborajRaihan",425,TRUE,FALSE,NA,NA
"3 Best Performing #Cryptocurrencies of the day 🔥🔥🔥
1. College CoinNetwork @CollegeXRPL
2. Prince Floki V2… https://t.co/q70XyMAoEZ",FALSE,1,NA,2021-11-30 13:11:56,TRUE,NA,"1465669926786584579",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SA_Shares",0,FALSE,FALSE,NA,NA
